"","Movie_ID","Rev_ID","Sen_ID","Sentence"
"252","tt0033045","2126","11","Additionally, Morgan provides the film with its most joyous few moments near the end when he determines that his store's newest employee, an impoverished youth, enjoys a memorable Christmas Eve."
"253","tt0033045","2126","12","Joseph Schildkraut adds another vivid depiction to his roster of screen portrayals, this time that of a toadying, sycophantic Lothario who thoroughly deserves the punishment eventually meted out to him."
"254","tt0033045","2126","13","Gentle Felix Bressart has his finest film role as a family man who really can not afford to become involved in shop intrigues, yet remains a steadfast friend to Stewart."
"255","tt0033045","2126","14","Sara Haden graces the small role of a sales clerk."
"256","tt0033045","2126","15","William Tracy is hilarious as the ambitious errand boy who takes advantage of unforeseen developments to leverage himself onto the sales force."
"257","tt0033045","2126","16","In tiny roles, Charles Halton plays a no nonsense detective and Edwin Maxwell appears as a pompous doctor."
"258","tt0033045","2126","17","Movie mavens will recognize Mary Carr & Mabel Colcord both uncredited in their single scene as Miss Sullavan's grandmother & aunt."
"259","tt0033045","2127","1","Calling this a romantic comedy is accurate but nowadays misleading."
"260","tt0033045","2127","2","The genre has sadly deteriorated into cliches, too focused on making the main couple get together and with very little room for ambience and other stories, making it formulaic and overly predictable."
"261","tt0033045","2127","3","The Shop Around the Corner does not suffer from these illnesses: it manages to create a recognisably middle/eastern European atmosphere and has a strong cast besides the also strong nominal leads; I avoid using the words 'supporting cast' as for example Mr."
"262","tt0033045","2127","4","Matuschek Frank Morgan has a central role to the film and his story is equally if not more important than the romance."
"263","tt0033045","2127","5","The 1998 film You've Got Mail borrowed the 'anonymous pen pal' idea from this film and has therefore been billed as a remake."
"264","tt0033045","2127","6","This is not correct and in fact unfair to the new movie it shares the genre and borrows a plot element, but that is all."
"265","tt0033045","2128","1","I just watched this on Turner Classic Movies Last night, for the first time ever seeing it, and I loved it."
"266","tt0033045","2128","2","I like lots of the older films, especially because of the absence of all the filthy language, and excessive violence, nudity and sex in most of today's films."
"267","tt0033045","2128","3","I also think they were made much better in many but not all cases."
"268","tt0033045","2128","4","Jimmy Stewart is a special favorite of mine."
"269","tt0033045","2128","5","I just thought this movie was a lot of fun to watch, and I enjoyed it thoroughly."
"270","tt0033045","2128","6","If you feel the same way about the older films I don't think you can go wrong with this one."
"271","tt0033045","2128","7","I believe ""You've Got Mail"" is a remakeeven though slightly different and also a very enjoyable film. of this film."
"272","tt0033045","2128","8","For a relaxing evening with a movie you don't have to be ashamed of if your kids or anyone walks in on your viewing, get this,or catch it on one of the classic movie channels."
"273","tt0033045","2129","1","Sweet romantic drama/comedy about Stewart and Sullavan writing love letters to each other without either one knowing who the other is."
"274","tt0033045","2129","2","Naturally, they work together and can't stand each other."
"275","tt0033045","2129","3","You can guess the rest."
"276","tt0033045","2129","4","It's beautifully acted by the entire cast especially Sullavan, Stewart and Frank Morgan, has a witty, intelligent script and looks absolutely stunning."
"277","tt0033045","2129","5","It takes place in Budapest and was shot in Hollywood, but I found myself believing I was seeing Budapest!"
"278","tt0033045","2129","6","Everything looks so perfect and dream like."
"279","tt0033045","2129","7","A one of a kind film."
"280","tt0033045","2129","8","Don't miss it!"
"281","tt0033045","2130","1","A wonderful film, filled with great understated performance and sharp, intelligent dialogue."
"282","tt0033045","2130","2","What really distinguishes the film, however, is that undercurrent of sadness throughout."
"283","tt0033045","2130","3","The story is underscored by affairs, loneliness, suicide, disappointment, the fear of losing ones job in a world where that had disastrous consequences."
"284","tt0033045","2130","4","Most of all it was set in a world that no longer existed, having been ripped apart by the beginning of World War II."
"285","tt0033045","2130","5","In fact, the film is barely a comedy at all if you compare the percentage of serious scenes to the comic scenes."
"286","tt0033045","2130","6","Yet funny it is listen to Margaret Sullivan's harsh dismissal of Jimmy Stewart and watch his pained expression as he replies that her comments were a remarkable blend ""of poetry and meanness""."
"287","tt0033045","2130","7","It's funny, pointed, and sad all at once."
"288","tt0033045","2130","8","A remarkable achievement and one of the ten greatest screen comedies ever made."
"289","tt0033045","2131","1","This is a movie that gets better each time I see it."
"290","tt0033045","2131","2","There are so many nuanced performances in this."
"291","tt0033045","2131","3","William Tracey, as Pepi, is a delight, bringing sharp comic relief."
"292","tt0033045","2131","4","Joseph Schildkraut as Vadas, is the only ""villian"" in the movie, and his oily charms are well used here."
"293","tt0033045","2131","5","Frank Morgan, is delightful as the owner of the title shop, Mr."
"294","tt0033045","2131","6","Matuschek, and his familiar manner is well used here."
"295","tt0033045","2131","7","I especially liked the performance of Felix Bressart, as Pirovitch."
"296","tt0033045","2131","8","Very believable in every facet of his role."
"297","tt0033045","2131","9","The two leads are equally accomplished, with Margaret Sullivan doing an outstanding job of portraying a slightly desperate, neurotic, yet charming and attractive woman."
"298","tt0033045","2131","10","This movie belongs to Jimmy Stewart though."
"299","tt0033045","2131","11","The movie is presented from his point of view, with the action rotating around him."
